Year,Month,Day,Hour,PV_GENERATION_2,WT_GENERATION,SMP,Factor_ADJ,고압B 선택2,고압B 선택3,고압C 선택2
2026,1,15,2,0.0,0.3176,91.18,1.0,1.0,1.03,0.98
2026,1,15,3,0.0,0.4322,73.46,0.9612,0.9612,0.99,0.942
2026,1,15,4,0.0,0.543,86.52,0.925,0.925,0.9528,0.9065
2026,1,15,5,0.0,0.4668,95.0,0.8939,0.8939,0.9208,0.8761
2026,1,15,6,0.0,0.5012,87.64,0.8701,0.8701,0.8962,0.8527
2026,1,15,7,0.1116,0.5835,89.44,0.8551,0.8551,0.8808,0.838
2026,1,15,8,0.2563,0.5576,88.39,0.85,0.85,0.8755,0.833
2026,1,15,9,0.2133,0.5485,108.23,0.8551,0.8551,0.8808,0.838
2026,1,15,10,0.376,0.5466,118.27,0.8701,0.8701,0.8962,0.8527
2026,1,15,11,0.4726,0.4167,113.12,0.8939,0.8939,0.9208,0.8761
2026,1,15,12,0.3855,0.5847,137.64,0.925,0.925,0.9528,0.9065
2026,1,15,13,0.4036,0.2498,118.02,0.9612,0.9612,0.99,0.942
2026,1,15,14,0.3396,0.4831,130.88,1.0,1.0,1.03,0.98
2026,1,15,15,0.3132,0.5126,143.39,1.0388,1.0388,1.07,1.018
2026,1,15,16,0.1863,0.4465,137.98,1.075,1.075,1.1072,1.0535
2026,1,15,17,0.0371,0.5968,132.47,1.1061,1.1061,1.1392,1.0839
2026,1,15,18,0.0,0.7406,122.7,1.1299,1.1299,1.1638,1.1073
2026,1,15,19,0.0,0.7972,120.7,1.1449,1.1449,1.1792,1.122
2026,1,15,20,0.0,0.3968,117.03,1.15,1.15,1.1845,1.127
2026,1,15,21,0.0,0.4209,103.99,1.1449,1.1449,1.1792,1.122
2026,1,15,22,0.0,0.5976,107.97,1.1299,1.1299,1.1638,1.1073
2026,1,15,23,0.0,0.4753,105.4,1.1061,1.1061,1.1392,1.0839
2026,1,16,0,0.0,0.6889,103.81,1.075,1.075,1.1072,1.0535
2026,1,16,1,0.0,0.6135,99.26,1.0388,1.0388,1.07,1.018
2026,1,16,2,0.0,0.3243,83.31,1.0,1.0,1.03,0.98
2026,1,16,3,0.0,0.446,85.95,0.9612,0.9612,0.99,0.942
2026,1,16,4,0.0,0.4814,84.52,0.925,0.925,0.9528,0.9065
2026,1,16,5,0.0,0.7759,86.99,0.8939,0.8939,0.9208,0.8761
2026,1,16,6,0.0207,0.5221,92.93,0.8701,0.8701,0.8962,0.8527
2026,1,16,7,0.1142,0.6038,106.82,0.8551,0.8551,0.8808,0.838
2026,1,16,8,0.3025,0.5872,108.25,0.85,0.85,0.8755,0.833
2026,1,16,9,0.2537,0.5395,117.52,0.8551,0.8551,0.8808,0.838
2026,1,16,10,0.4245,0.5754,123.56,0.8701,0.8701,0.8962,0.8527
2026,1,16,11,0.4497,0.694,124.81,0.8939,0.8939,0.9208,0.8761
2026,1,16,12,0.4224,0.5903,104.23,0.925,0.925,0.9528,0.9065
2026,1,16,13,0.4443,0.1122,117.86,0.9612,0.9612,0.99,0.942
2026,1,16,14,0.4038,0.6073,124.85,1.0,1.0,1.03,0.98
2026,1,16,15,0.2757,0.7145,131.13,1.0388,1.0388,1.07,1.018
2026,1,16,16,0.3322,0.5498,137.41,1.075,1.075,1.1072,1.0535
2026,1,16,17,0.1948,0.5657,123.63,1.1061,1.1061,1.1392,1.0839
2026,1,16,18,0.0,0.5457,116.76,1.1299,1.1299,1.1638,1.1073
2026,1,16,19,0.0,0.5193,116.56,1.1449,1.1449,1.1792,1.122
2026,1,16,20,0.0,0.6609,116.75,1.15,1.15,1.1845,1.127
2026,1,16,21,0.0,0.5161,109.15,1.1449,1.1449,1.1792,1.122
2026,1,16,22,0.0,0.5768,108.46,1.1299,1.1299,1.1638,1.1073
2026,1,16,23,0.0,0.43,89.17,1.1061,1.1061,1.1392,1.0839
2026,1,17,0,0.0,0.6826,89.02,1.075,1.075,1.1072,1.0535
2026,1,17,1,0.0,0.38,91.9,1.0388,1.0388,1.07,1.018
2026,1,17,2,0.0,0.6056,73.61,1.0,1.0,1.03,0.98
2026,1,17,3,0.0,0.5775,90.88,0.9612,0.9612,0.99,0.942
2026,1,17,4,0.0,0.5949,90.91,0.925,0.925,0.9528,0.9065
2026,1,17,5,0.0,0.3815,91.0,0.8939,0.8939,0.9208,0.8761
2026,1,17,6,0.0,0.4921,99.29,0.8701,0.8701,0.8962,0.8527
2026,1,17,7,0.1879,0.7653,108.02,0.8551,0.8551,0.8808,0.838
2026,1,17,8,0.2146,0.5923,109.66,0.85,0.85,0.8755,0.833
2026,1,17,9,0.3173,0.5657,116.59,0.8551,0.8551,0.8808,0.838
2026,1,17,10,0.3783,0.4625,113.15,0.8701,0.8701,0.8962,0.8527
2026,1,17,11,0.4569,0.5504,125.22,0.8939,0.8939,0.9208,0.8761
2026,1,17,12,0.4737,0.505,133.73,0.925,0.925,0.9528,0.9065
2026,1,17,13,0.4441,0.4018,143.19,0.9612,0.9612,0.99,0.942
2026,1,17,14,0.3562,0.3514,125.79,1.0,1.0,1.03,0.98
2026,1,17,15,0.2602,0.5563,132.81,1.0388,1.0388,1.07,1.018
2026,1,17,16,0.2033,0.6244,136.87,1.075,1.075,1.1072,1.0535
2026,1,17,17,0.1297,0.5992,136.58,1.1061,1.1061,1.1392,1.0839
2026,1,17,18,0.0,0.5063,110.24,1.1299,1.1299,1.1638,1.1073
2026,1,17,19,0.0,0.5543,122.46,1.1449,1.1449,1.1792,1.122
2026,1,17,20,0.0,0.6755,125.97,1.15,1.15,1.1845,1.127
2026,1,17,21,0.0,0.5743,106.0,1.1449,1.1449,1.1792,1.122
2026,1,17,22,0.0,0.6082,99.31,1.1299,1.1299,1.1638,1.1073
2026,1,17,23,0.0,0.5498,105.39,1.1061,1.1061,1.1392,1.0839
2026,1,18,0,0.0,0.4831,98.77,1.075,1.075,1.1072,1.0535
2026,1,18,1,0.0,0.6313,80.71,1.0388,1.0388,1.07,1.018
2026,1,18,2,0.0,0.6669,91.44,1.0,1.0,1.03,0.98
2026,1,18,3,0.0,0.5622,78.9,0.9612,0.9612,0.99,0.942
2026,1,18,4,0.0,0.4469,81.55,0.925,0.925,0.9528,0.9065
2026,1,18,5,0.0,0.6151,80.7,0.8939,0.8939,0.9208,0.8761
2026,1,18,6,0.0219,0.401,90.69,0.8701,0.8701,0.8962,0.8527
2026,1,18,7,0.1194,0.8434,86.48,0.8551,0.8551,0.8808,0.838
2026,1,18,8,0.2937,0.568,106.82,0.85,0.85,0.8755,0.833
2026,1,18,9,0.3172,0.6034,108.77,0.8551,0.8551,0.8808,0.838
2026,1,18,10,0.4539,0.4952,125.53,0.8701,0.8701,0.8962,0.8527
2026,1,18,11,0.393,0.5428,113.92,0.8939,0.8939,0.9208,0.8761
2026,1,18,12,0.4629,0.7234,127.06,0.925,0.925,0.9528,0.9065
2026,1,18,13,0.4153,0.4162,129.82,0.9612,0.9612,0.99,0.942
2026,1,18,14,0.3016,0.4405,135.96,1.0,1.0,1.03,0.98
2026,1,18,15,0.3772,0.8871,130.31,1.0388,1.0388,1.07,1.018
2026,1,18,16,0.2919,0.5793,132.94,1.075,1.075,1.1072,1.0535
2026,1,18,17,0.1356,0.5574,132.53,1.1061,1.1061,1.1392,1.0839
2026,1,18,18,0.0,0.3822,115.33,1.1299,1.1299,1.1638,1.1073
2026,1,18,19,0.0,0.6284,120.29,1.1449,1.1449,1.1792,1.122
2026,1,18,20,0.0,0.4785,116.54,1.15,1.15,1.1845,1.127
2026,1,18,21,0.0,0.6454,111.44,1.1449,1.1449,1.1792,1.122
2026,1,18,22,0.0,0.4713,113.34,1.1299,1.1299,1.1638,1.1073
2026,1,18,23,0.0,0.7395,101.46,1.1061,1.1061,1.1392,1.0839
2026,1,19,0,0.0,0.6668,102.26,1.075,1.075,1.1072,1.0535
2026,1,19,1,0.0,0.6856,93.26,1.0388,1.0388,1.07,1.018
2026,1,19,2,0.0,0.6218,90.01,1.0,1.0,1.03,0.98
2026,1,19,3,0.0,0.4183,90.61,0.9612,0.9612,0.99,0.942
2026,1,19,4,0.0,0.3873,79.5,0.925,0.925,0.9528,0.9065
2026,1,19,5,0.0,0.7064,95.07,0.8939,0.8939,0.9208,0.8761
2026,1,19,6,0.0744,0.5174,83.1,0.8701,0.8701,0.8962,0.8527
2026,1,19,7,0.1019,0.5622,98.13,0.8551,0.8551,0.8808,0.838
2026,1,19,8,0.2768,0.5066,106.35,0.85,0.85,0.8755,0.833
2026,1,19,9,0.2618,0.604,110.02,0.8551,0.8551,0.8808,0.838
2026,1,19,10,0.3437,0.5217,115.0,0.8701,0.8701,0.8962,0.8527
2026,1,19,11,0.4117,0.7626,121.71,0.8939,0.8939,0.9208,0.8761
2026,1,19,12,0.428,0.2983,120.52,0.925,0.925,0.9528,0.9065
2026,1,19,13,0.412,0.4677,142.7,0.9612,0.9612,0.99,0.942
2026,1,19,14,0.373,0.7046,134.64,1.0,1.0,1.03,0.98
2026,1,19,15,0.3131,0.5393,135.03,1.0388,1.0388,1.07,1.018
2026,1,19,16,0.306,0.2716,118.14,1.075,1.075,1.1072,1.0535
2026,1,19,17,0.0868,0.5517,137.17,1.1061,1.1061,1.1392,1.0839
2026,1,19,18,0.0237,0.5039,135.83,1.1299,1.1299,1.1638,1.1073
2026,1,19,19,0.0,0.6736,123.97,1.1449,1.1449,1.1792,1.122
2026,1,19,20,0.0,0.6655,118.65,1.15,1.15,1.1845,1.127
2026,1,19,21,0.0,0.4826,115.58,1.1449,1.1449,1.1792,1.122
2026,1,19,22,0.0,0.5633,103.54,1.1299,1.1299,1.1638,1.1073
2026,1,19,23,0.0,0.7268,77.89,1.1061,1.1061,1.1392,1.0839
2026,1,20,0,0.0,0.3799,82.83,1.075,1.075,1.1072,1.0535
2026,1,20,1,0.0,0.5064,86.31,1.0388,1.0388,1.07,1.018
2026,1,20,2,0.0,0.3691,77.97,1.0,1.0,1.03,0.98
2026,1,20,3,0.0,0.4467,104.66,0.9612,0.9612,0.99,0.942
2026,1,20,4,0.0,0.7662,82.56,0.925,0.925,0.9528,0.9065
2026,1,20,5,0.0,0.5064,79.16,0.8939,0.8939,0.9208,0.8761
2026,1,20,6,0.0,0.536,84.34,0.8701,0.8701,0.8962,0.8527
2026,1,20,7,0.1097,0.358,91.4,0.8551,0.8551,0.8808,0.838
2026,1,20,8,0.2275,0.5939,106.87,0.85,0.85,0.8755,0.833
2026,1,20,9,0.2452,0.6526,103.6,0.8551,0.8551,0.8808,0.838
2026,1,20,10,0.4129,0.5487,105.46,0.8701,0.8701,0.8962,0.8527
2026,1,20,11,0.4094,0.5938,127.4,0.8939,0.8939,0.9208,0.8761
2026,1,20,12,0.4331,0.7338,135.74,0.925,0.925,0.9528,0.9065
2026,1,20,13,0.4124,0.64,147.12,0.9612,0.9612,0.99,0.942
2026,1,20,14,0.4792,0.4026,126.74,1.0,1.0,1.03,0.98
2026,1,20,15,0.3855,0.423,124.42,1.0388,1.0388,1.07,1.018
2026,1,20,16,0.1958,0.6004,133.33,1.075,1.075,1.1072,1.0535
2026,1,20,17,0.0814,0.4691,125.95,1.1061,1.1061,1.1392,1.0839
2026,1,20,18,0.0,0.8238,130.06,1.1299,1.1299,1.1638,1.1073
2026,1,20,19,0.0,0.6564,118.59,1.1449,1.1449,1.1792,1.122
2026,1,20,20,0.0,0.5277,110.76,1.15,1.15,1.1845,1.127
2026,1,20,21,0.0,0.2318,98.98,1.1449,1.1449,1.1792,1.122
2026,1,20,22,0.0,0.3327,85.53,1.1299,1.1299,1.1638,1.1073
2026,1,20,23,0.0,0.4066,108.1,1.1061,1.1061,1.1392,1.0839
2026,1,21,0,0.0,0.5447,102.65,1.075,1.075,1.1072,1.0535
2026,1,21,1,0.0,0.5993,94.61,1.0388,1.0388,1.07,1.018
2026,1,21,2,0.0,0.4419,90.04,1.0,1.0,1.03,0.98
2026,1,21,3,0.0,0.6374,80.39,0.9612,0.9612,0.99,0.942
2026,1,21,4,0.0,0.6171,90.38,0.925,0.925,0.9528,0.9065
2026,1,21,5,0.0,0.4841,79.37,0.8939,0.8939,0.9208,0.8761
2026,1,21,6,0.0,0.5604,94.94,0.8701,0.8701,0.8962,0.8527
2026,1,21,7,0.0743,0.5532,102.06,0.8551,0.8551,0.8808,0.838
2026,1,21,8,0.251,0.7362,113.75,0.85,0.85,0.8755,0.833
2026,1,21,9,0.2612,0.752,105.75,0.8551,0.8551,0.8808,0.838
2026,1,21,10,0.4335,0.5582,113.17,0.8701,0.8701,0.8962,0.8527
2026,1,21,11,0.3348,0.5294,110.02,0.8939,0.8939,0.9208,0.8761
2026,1,21,12,0.4886,0.732,121.3,0.925,0.925,0.9528,0.9065
2026,1,21,13,0.4403,0.463,126.62,0.9612,0.9612,0.99,0.942
2026,1,21,14,0.4199,0.5454,148.07,1.0,1.0,1.03,0.98
2026,1,21,15,0.2872,0.6699,135.78,1.0388,1.0388,1.07,1.018
2026,1,21,16,0.2599,0.4963,133.75,1.075,1.075,1.1072,1.0535
2026,1,21,17,0.1082,0.4497,136.95,1.1061,1.1061,1.1392,1.0839
2026,1,21,18,0.0325,0.6212,139.97,1.1299,1.1299,1.1638,1.1073
2026,1,21,19,0.0,0.7239,119.5,1.1449,1.1449,1.1792,1.122
2026,1,21,20,0.0,0.5948,111.48,1.15,1.15,1.1845,1.127
2026,1,21,21,0.0,0.5528,105.2,1.1449,1.1449,1.1792,1.122
2026,1,21,22,0.0,0.7444,106.44,1.1299,1.1299,1.1638,1.1073
2026,1,21,23,0.0,0.5238,107.05,1.1061,1.1061,1.1392,1.0839
2026,1,22,0,0.0,0.2895,76.21,1.075,1.075,1.1072,1.0535
2026,1,22,1,0.0,0.6455,88.83,1.0388,1.0388,1.07,1.018
2026,1,22,2,0.0,0.5801,75.24,1.0,1.0,1.03,0.98
2026,1,22,3,0.0,0.5472,101.03,0.9612,0.9612,0.99,0.942
2026,1,22,4,0.0,0.6489,87.21,0.925,0.925,0.9528,0.9065
2026,1,22,5,0.0,0.4973,85.19,0.8939,0.8939,0.9208,0.8761
2026,1,22,6,0.0,0.5809,99.09,0.8701,0.8701,0.8962,0.8527
2026,1,22,7,0.0351,0.4706,88.24,0.8551,0.8551,0.8808,0.838
2026,1,22,8,0.1718,0.5564,86.85,0.85,0.85,0.8755,0.833
2026,1,22,9,0.342,0.6405,107.99,0.8551,0.8551,0.8808,0.838
2026,1,22,10,0.2572,0.4304,126.33,0.8701,0.8701,0.8962,0.8527
2026,1,22,11,0.2863,0.5083,113.06,0.8939,0.8939,0.9208,0.8761
2026,1,22,12,0.4804,0.469,130.91,0.925,0.925,0.9528,0.9065
2026,1,22,13,0.4535,0.7703,130.03,0.9612,0.9612,0.99,0.942
2026,1,22,14,0.4,0.3718,143.67,1.0,1.0,1.03,0.98
2026,1,22,15,0.2732,0.4827,134.82,1.0388,1.0388,1.07,1.018
2026,1,22,16,0.142,0.5775,141.89,1.075,1.075,1.1072,1.0535
2026,1,22,17,0.1286,0.3593,130.66,1.1061,1.1061,1.1392,1.0839
2026,1,22,18,0.0371,0.3246,119.08,1.1299,1.1299,1.1638,1.1073
2026,1,22,19,0.0,0.6552,124.66,1.1449,1.1449,1.1792,1.122
2026,1,22,20,0.0,0.5994,131.35,1.15,1.15,1.1845,1.127
2026,1,22,21,0.0,0.6062,115.26,1.1449,1.1449,1.1792,1.122
2026,1,22,22,0.0,0.8753,101.82,1.1299,1.1299,1.1638,1.1073
2026,1,22,23,0.0,0.4543,100.92,1.1061,1.1061,1.1392,1.0839
2026,1,23,0,0.0,0.6027,88.11,1.075,1.075,1.1072,1.0535
2026,1,23,1,0.0,0.4261,106.83,1.0388,1.0388,1.07,1.018
2026,1,23,2,0.0,0.5892,79.99,1.0,1.0,1.03,0.98
2026,1,23,3,0.0,0.6599,84.13,0.9612,0.9612,0.99,0.942
2026,1,23,4,0.0,0.5197,90.35,0.925,0.925,0.9528,0.9065
2026,1,23,5,0.0,0.395,91.17,0.8939,0.8939,0.9208,0.8761
2026,1,23,6,0.0956,0.6059,89.31,0.8701,0.8701,0.8962,0.8527
2026,1,23,7,0.0886,0.5008,95.47,0.8551,0.8551,0.8808,0.838
2026,1,23,8,0.2012,0.66,89.66,0.85,0.85,0.8755,0.833
2026,1,23,9,0.3544,0.5044,113.02,0.8551,0.8551,0.8808,0.838
2026,1,23,10,0.3249,0.7094,126.44,0.8701,0.8701,0.8962,0.8527
2026,1,23,11,0.4732,0.3682,129.13,0.8939,0.8939,0.9208,0.8761
2026,1,23,12,0.4604,0.3574,127.48,0.925,0.925,0.9528,0.9065
2026,1,23,13,0.4434,0.6167,133.07,0.9612,0.9612,0.99,0.942
2026,1,23,14,0.3958,0.7268,143.96,1.0,1.0,1.03,0.98
2026,1,23,15,0.1679,0.5119,133.68,1.0388,1.0388,1.07,1.018
2026,1,23,16,0.1325,0.5613,144.14,1.075,1.075,1.1072,1.0535
2026,1,23,17,0.0596,0.5904,124.32,1.1061,1.1061,1.1392,1.0839
2026,1,23,18,0.0,0.7273,123.34,1.1299,1.1299,1.1638,1.1073
2026,1,23,19,0.0,0.6055,107.53,1.1449,1.1449,1.1792,1.122
2026,1,23,20,0.0,0.7735,121.29,1.15,1.15,1.1845,1.127
2026,1,23,21,0.0,0.5281,114.6,1.1449,1.1449,1.1792,1.122
2026,1,23,22,0.0,0.3808,112.99,1.1299,1.1299,1.1638,1.1073
2026,1,23,23,0.0,0.5111,95.87,1.1061,1.1061,1.1392,1.0839
2026,1,24,0,0.0,0.491,87.68,1.075,1.075,1.1072,1.0535
2026,1,24,1,0.0,0.6334,90.4,1.0388,1.0388,1.07,1.018
2026,1,24,2,0.0,0.6282,85.78,1.0,1.0,1.03,0.98
2026,1,24,3,0.0,0.6116,81.65,0.9612,0.9612,0.99,0.942
2026,1,24,4,0.0,0.8176,73.31,0.925,0.925,0.9528,0.9065
2026,1,24,5,0.0,0.7013,99.29,0.8939,0.8939,0.9208,0.8761
2026,1,24,6,0.0,0.8175,100.29,0.8701,0.8701,0.8962,0.8527
2026,1,24,7,0.1625,0.5534,95.76,0.8551,0.8551,0.8808,0.838
2026,1,24,8,0.2096,0.5969,114.74,0.85,0.85,0.8755,0.833
2026,1,24,9,0.3203,0.4406,116.6,0.8551,0.8551,0.8808,0.838
2026,1,24,10,0.4273,0.6286,122.43,0.8701,0.8701,0.8962,0.8527
2026,1,24,11,0.4116,0.4385,115.55,0.8939,0.8939,0.9208,0.8761
2026,1,24,12,0.3584,0.5784,127.01,0.925,0.925,0.9528,0.9065
2026,1,24,13,0.4032,0.1953,121.67,0.9612,0.9612,0.99,0.942
2026,1,24,14,0.4373,0.4702,137.03,1.0,1.0,1.03,0.98
2026,1,24,15,0.2417,0.7226,133.85,1.0388,1.0388,1.07,1.018
2026,1,24,16,0.2346,0.8291,146.28,1.075,1.075,1.1072,1.0535
2026,1,24,17,0.0986,0.4788,129.05,1.1061,1.1061,1.1392,1.0839
2026,1,24,18,0.0255,0.5374,124.52,1.1299,1.1299,1.1638,1.1073
2026,1,24,19,0.0,0.7261,121.59,1.1449,1.1449,1.1792,1.122
2026,1,24,20,0.0,0.826,117.2,1.15,1.15,1.1845,1.127
2026,1,24,21,0.0,0.7642,112.86,1.1449,1.1449,1.1792,1.122
2026,1,24,22,0.0,0.6656,97.73,1.1299,1.1299,1.1638,1.1073
2026,1,24,23,0.0,0.4475,101.18,1.1061,1.1061,1.1392,1.0839
2026,1,25,0,0.0,0.6686,92.64,1.075,1.075,1.1072,1.0535
2026,1,25,1,0.0,0.3956,77.47,1.0388,1.0388,1.07,1.018
2026,1,25,2,0.0,0.3787,71.71,1.0,1.0,1.03,0.98
2026,1,25,3,0.0,0.5631,94.0,0.9612,0.9612,0.99,0.942
2026,1,25,4,0.0,0.5484,67.77,0.925,0.925,0.9528,0.9065
2026,1,25,5,0.0,0.5271,87.05,0.8939,0.8939,0.9208,0.8761
2026,1,25,6,0.1048,0.3751,89.2,0.8701,0.8701,0.8962,0.8527
2026,1,25,7,0.1992,0.604,102.01,0.8551,0.8551,0.8808,0.838
2026,1,25,8,0.2258,0.5896,109.75,0.85,0.85,0.8755,0.833
2026,1,25,9,0.2708,0.6554,99.02,0.8551,0.8551,0.8808,0.838
2026,1,25,10,0.3976,0.5714,111.54,0.8701,0.8701,0.8962,0.8527
2026,1,25,11,0.4241,0.4753,113.93,0.8939,0.8939,0.9208,0.8761
2026,1,25,12,0.4225,0.4175,130.26,0.925,0.925,0.9528,0.9065
2026,1,25,13,0.3677,0.6354,122.2,0.9612,0.9612,0.99,0.942
2026,1,25,14,0.3529,0.475,144.75,1.0,1.0,1.03,0.98
2026,1,25,15,0.3278,0.5246,138.99,1.0388,1.0388,1.07,1.018
2026,1,25,16,0.1147,0.5448,150.13,1.075,1.075,1.1072,1.0535
2026,1,25,17,0.1205,0.5581,136.04,1.1061,1.1061,1.1392,1.0839
2026,1,25,18,0.0448,0.3103,114.22,1.1299,1.1299,1.1638,1.1073
2026,1,25,19,0.0,0.5752,116.78,1.1449,1.1449,1.1792,1.122
2026,1,25,20,0.0,0.7074,113.95,1.15,1.15,1.1845,1.127
2026,1,25,21,0.0,0.3179,99.86,1.1449,1.1449,1.1792,1.122
2026,1,25,22,0.0,0.22,101.66,1.1299,1.1299,1.1638,1.1073
2026,1,25,23,0.0,0.5274,94.1,1.1061,1.1061,1.1392,1.0839
2026,1,26,0,0.0,0.6795,101.91,1.075,1.075,1.1072,1.0535
2026,1,26,1,0.0,0.5296,71.27,1.0388,1.0388,1.07,1.018
2026,1,26,2,0.0,0.6241,90.29,1.0,1.0,1.03,0.98
2026,1,26,3,0.0,0.5871,92.85,0.9612,0.9612,0.99,0.942
2026,1,26,4,0.0,0.4102,101.92,0.925,0.925,0.9528,0.9065
2026,1,26,5,0.0,0.4349,94.34,0.8939,0.8939,0.9208,0.8761
2026,1,26,6,0.0,0.4384,104.45,0.8701,0.8701,0.8962,0.8527
2026,1,26,7,0.1009,0.6508,99.4,0.8551,0.8551,0.8808,0.838
2026,1,26,8,0.2148,0.7137,101.64,0.85,0.85,0.8755,0.833
2026,1,26,9,0.2222,0.4536,114.41,0.8551,0.8551,0.8808,0.838
2026,1,26,10,0.401,0.362,110.68,0.8701,0.8701,0.8962,0.8527
2026,1,26,11,0.3961,0.5061,111.49,0.8939,0.8939,0.9208,0.8761
2026,1,26,12,0.4088,0.4626,133.85,0.925,0.925,0.9528,0.9065
2026,1,26,13,0.4656,0.5325,128.51,0.9612,0.9612,0.99,0.942
2026,1,26,14,0.3882,0.452,124.97,1.0,1.0,1.03,0.98
2026,1,26,15,0.2643,0.4738,125.69,1.0388,1.0388,1.07,1.018
2026,1,26,16,0.2282,0.6376,121.45,1.075,1.075,1.1072,1.0535
2026,1,26,17,0.1152,0.5236,134.38,1.1061,1.1061,1.1392,1.0839
2026,1,26,18,0.0,0.3756,117.58,1.1299,1.1299,1.1638,1.1073
2026,1,26,19,0.0,0.5535,130.73,1.1449,1.1449,1.1792,1.122
2026,1,26,20,0.0,0.2843,119.24,1.15,1.15,1.1845,1.127
2026,1,26,21,0.0,0.6928,108.78,1.1449,1.1449,1.1792,1.122
2026,1,26,22,0.0,0.616,97.9,1.1299,1.1299,1.1638,1.1073
2026,1,26,23,0.0,0.5357,84.53,1.1061,1.1061,1.1392,1.0839
2026,1,27,0,0.0,0.2687,99.86,1.075,1.075,1.1072,1.0535
2026,1,27,1,0.0,0.4318,84.71,1.0388,1.0388,1.07,1.018
2026,1,27,2,0.0,0.3836,74.57,1.0,1.0,1.03,0.98
2026,1,27,3,0.0,0.5291,79.16,0.9612,0.9612,0.99,0.942
2026,1,27,4,0.0,0.5954,89.47,0.925,0.925,0.9528,0.9065
2026,1,27,5,0.0,0.5885,90.26,0.8939,0.8939,0.9208,0.8761
2026,1,27,6,0.0789,0.4219,91.88,0.8701,0.8701,0.8962,0.8527
2026,1,27,7,0.1706,0.7017,86.13,0.8551,0.8551,0.8808,0.838
2026,1,27,8,0.2045,0.713,107.59,0.85,0.85,0.8755,0.833
2026,1,27,9,0.321,0.5239,106.93,0.8551,0.8551,0.8808,0.838
2026,1,27,10,0.3956,0.5197,116.13,0.8701,0.8701,0.8962,0.8527
2026,1,27,11,0.4291,0.4686,126.76,0.8939,0.8939,0.9208,0.8761
2026,1,27,12,0.5859,0.3368,130.27,0.925,0.925,0.9528,0.9065
2026,1,27,13,0.3872,0.6193,132.02,0.9612,0.9612,0.99,0.942
2026,1,27,14,0.4193,0.6911,135.69,1.0,1.0,1.03,0.98
2026,1,27,15,0.3679,0.2687,147.72,1.0388,1.0388,1.07,1.018
2026,1,27,16,0.2388,0.6793,124.39,1.075,1.075,1.1072,1.0535
2026,1,27,17,0.0724,0.5675,131.51,1.1061,1.1061,1.1392,1.0839
2026,1,27,18,0.0142,0.6801,113.56,1.1299,1.1299,1.1638,1.1073
2026,1,27,19,0.0,0.6669,122.57,1.1449,1.1449,1.1792,1.122
2026,1,27,20,0.0,0.5255,104.7,1.15,1.15,1.1845,1.127
2026,1,27,21,0.0,0.6104,90.69,1.1449,1.1449,1.1792,1.122
2026,1,27,22,0.0,0.6278,91.59,1.1299,1.1299,1.1638,1.1073
2026,1,27,23,0.0,0.5564,96.55,1.1061,1.1061,1.1392,1.0839
2026,1,28,0,0.0,0.6903,90.89,1.075,1.075,1.1072,1.0535
2026,1,28,1,0.0,0.4667,84.3,1.0388,1.0388,1.07,1.018
2026,1,28,2,0.0,0.7027,90.14,1.0,1.0,1.03,0.98
2026,1,28,3,0.0,0.5037,83.11,0.9612,0.9612,0.99,0.942
2026,1,28,4,0.0,0.3619,88.96,0.925,0.925,0.9528,0.9065
2026,1,28,5,0.0,0.3388,94.36,0.8939,0.8939,0.9208,0.8761
2026,1,28,6,0.0064,0.8364,83.52,0.8701,0.8701,0.8962,0.8527
2026,1,28,7,0.1088,0.7658,107.03,0.8551,0.8551,0.8808,0.838
2026,1,28,8,0.1853,0.5769,103.55,0.85,0.85,0.8755,0.833
2026,1,28,9,0.3254,0.4662,109.29,0.8551,0.8551,0.8808,0.838
2026,1,28,10,0.3013,0.5662,120.07,0.8701,0.8701,0.8962,0.8527
2026,1,28,11,0.4138,0.3562,130.41,0.8939,0.8939,0.9208,0.8761
2026,1,28,12,0.4584,0.4629,125.43,0.925,0.925,0.9528,0.9065
2026,1,28,13,0.3502,0.427,127.35,0.9612,0.9612,0.99,0.942
2026,1,28,14,0.4426,0.4733,139.27,1.0,1.0,1.03,0.98
2026,1,28,15,0.2843,0.5798,133.87,1.0388,1.0388,1.07,1.018
2026,1,28,16,0.2637,0.4858,121.57,1.075,1.075,1.1072,1.0535
2026,1,28,17,0.0448,0.4862,121.66,1.1061,1.1061,1.1392,1.0839
2026,1,28,18,0.0205,0.4941,146.67,1.1299,1.1299,1.1638,1.1073
2026,1,28,19,0.0,0.3415,124.13,1.1449,1.1449,1.1792,1.122
2026,1,28,20,0.0,0.4146,112.52,1.15,1.15,1.1845,1.127
2026,1,28,21,0.0,0.567,91.4,1.1449,1.1449,1.1792,1.122
2026,1,28,22,0.0,0.5784,118.75,1.1299,1.1299,1.1638,1.1073
2026,1,28,23,0.0,0.4956,99.58,1.1061,1.1061,1.1392,1.0839
2026,1,29,0,0.0,0.673,91.01,1.075,1.075,1.1072,1.0535
2026,1,29,1,0.0,0.4803,70.14,1.0388,1.0388,1.07,1.018
2026,1,29,2,0.0,0.6269,84.95,1.0,1.0,1.03,0.98
2026,1,29,3,0.0,0.4285,86.01,0.9612,0.9612,0.99,0.942
2026,1,29,4,0.0,0.48,81.62,0.925,0.925,0.9528,0.9065
2026,1,29,5,0.0,0.6228,77.64,0.8939,0.8939,0.9208,0.8761
